degradation_time_days,weight_loss,study_id,instance,adjusted_hb_ratio_formulation_mol,adjusted_hv_ratio_formulation_mol,degradation_condition,degradation_mechanism,additives,t_deg,degradation_environment,additive_type_1,additive1_percentage_wt,additive_type_2,additive2_percentage_wt,additive_type_3,additive3_percentage_wt,sample_shape_morphology,pha_degrading_microbes,experimental_scale
14.0,7.0,5.0,36,65.8,4.2,aerobic,microbial_enzymatic,yes,27.3,marine_aquatic,filler,30.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,large
21.0,15.0,5.0,36,65.8,4.2,aerobic,microbial_enzymatic,yes,27.3,marine_aquatic,filler,30.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,large
28.0,21.0,5.0,36,65.8,4.2,aerobic,microbial_enzymatic,yes,27.3,marine_aquatic,filler,30.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,large
7.0,3.0,5.0,37,56.4,3.6,aerobic,microbial_enzymatic,yes,27.3,marine_aquatic,filler,40.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,large
14.0,7.0,5.0,37,56.4,3.6,aerobic,microbial_enzymatic,yes,27.3,marine_aquatic,filler,40.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,large
21.0,25.0,5.0,37,56.4,3.6,aerobic,microbial_enzymatic,yes,27.3,marine_aquatic,filler,40.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,large
28.0,39.0,5.0,37,56.4,3.6,aerobic,microbial_enzymatic,yes,27.3,marine_aquatic,filler,40.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,large
7.0,3.0,5.0,38,47.0,3.0,aerobic,microbial_enzymatic,yes,27.3,marine_aquatic,filler,50.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,large
14.0,8.0,5.0,38,47.0,3.0,aerobic,microbial_enzymatic,yes,27.3,marine_aquatic,filler,50.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,large
21.0,39.0,5.0,38,47.0,3.0,aerobic,microbial_enzymatic,yes,27.3,marine_aquatic,filler,50.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,large
28.0,59.0,5.0,38,47.0,3.0,aerobic,microbial_enzymatic,yes,27.3,marine_aquatic,filler,50.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,large
7.0,2.0,5.0,39,37.6,2.4,aerobic,microbial_enzymatic,yes,27.3,marine_aquatic,filler,60.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,large
14.0,13.0,5.0,39,37.6,2.4,aerobic,microbial_enzymatic,yes,27.3,marine_aquatic,filler,60.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,large
21.0,68.0,5.0,39,37.6,2.4,aerobic,microbial_enzymatic,yes,27.3,marine_aquatic,filler,60.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,large
28.0,99.0,5.0,39,37.6,2.4,aerobic,microbial_enzymatic,yes,27.3,marine_aquatic,filler,60.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,large
7.0,4.0,5.0,40,28.2,1.8,aerobic,microbial_enzymatic,yes,27.3,marine_aquatic,filler,70.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,large
14.0,23.0,5.0,40,28.2,1.8,aerobic,microbial_enzymatic,yes,27.3,marine_aquatic,filler,70.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,large
21.0,69.0,5.0,40,28.2,1.8,aerobic,microbial_enzymatic,yes,27.3,marine_aquatic,filler,70.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,large
28.0,99.0,5.0,40,28.2,1.8,aerobic,microbial_enzymatic,yes,27.3,marine_aquatic,filler,70.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,large
7.0,1.0,5.0,41,94.0,6.0,aerobic,microbial_enzymatic,no,27.3,marine_aquatic,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,large
14.0,9.0,5.0,41,94.0,6.0,aerobic,microbial_enzymatic,no,27.3,marine_aquatic,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,large
21.0,14.0,5.0,41,94.0,6.0,aerobic,microbial_enzymatic,no,27.3,marine_aquatic,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,large
28.0,22.0,5.0,41,94.0,6.0,aerobic,microbial_enzymatic,no,27.3,marine_aquatic,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,large
7.0,6.0,5.0,42,84.6,5.4,aerobic,microbial_enzymatic,yes,27.3,marine_aquatic,filler,10.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,large
14.0,18.0,5.0,42,84.6,5.4,aerobic,microbial_enzymatic,yes,27.3,marine_aquatic,filler,10.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,large
21.0,37.0,5.0,42,84.6,5.4,aerobic,microbial_enzymatic,yes,27.3,marine_aquatic,filler,10.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,large
28.0,39.0,5.0,42,84.6,5.4,aerobic,microbial_enzymatic,yes,27.3,marine_aquatic,filler,10.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,large
7.0,6.0,5.0,43,75.2,4.8,aerobic,microbial_enzymatic,yes,27.3,marine_aquatic,filler,20.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,large
14.0,30.0,5.0,43,75.2,4.8,aerobic,microbial_enzymatic,yes,27.3,marine_aquatic,filler,20.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,large
21.0,47.0,5.0,43,75.2,4.8,aerobic,microbial_enzymatic,yes,27.3,marine_aquatic,filler,20.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,large
28.0,52.0,5.0,43,75.2,4.8,aerobic,microbial_enzymatic,yes,27.3,marine_aquatic,filler,20.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,large
7.0,7.0,5.0,44,65.8,4.2,aerobic,microbial_enzymatic,yes,27.3,marine_aquatic,filler,30.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,large
14.0,30.0,5.0,44,65.8,4.2,aerobic,microbial_enzymatic,yes,27.3,marine_aquatic,filler,30.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,large
21.0,53.0,5.0,44,65.8,4.2,aerobic,microbial_enzymatic,yes,27.3,marine_aquatic,filler,30.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,large
28.0,69.0,5.0,44,65.8,4.2,aerobic,microbial_enzymatic,yes,27.3,marine_aquatic,filler,30.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,large
7.0,20.0,5.0,45,56.4,3.6,aerobic,microbial_enzymatic,yes,27.3,marine_aquatic,filler,40.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,large
14.0,41.0,5.0,45,56.4,3.6,aerobic,microbial_enzymatic,yes,27.3,marine_aquatic,filler,40.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,large
21.0,54.0,5.0,45,56.4,3.6,aerobic,microbial_enzymatic,yes,27.3,marine_aquatic,filler,40.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,large
28.0,75.0,5.0,45,56.4,3.6,aerobic,microbial_enzymatic,yes,27.3,marine_aquatic,filler,40.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,large
7.0,22.0,5.0,46,47.0,3.0,aerobic,microbial_enzymatic,yes,27.3,marine_aquatic,filler,50.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,large
14.0,61.0,5.0,46,47.0,3.0,aerobic,microbial_enzymatic,yes,27.3,marine_aquatic,filler,50.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,large
21.0,75.0,5.0,46,47.0,3.0,aerobic,microbial_enzymatic,yes,27.3,marine_aquatic,filler,50.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,large
28.0,99.0,5.0,46,47.0,3.0,aerobic,microbial_enzymatic,yes,27.3,marine_aquatic,filler,50.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,large
7.0,24.0,5.0,47,37.6,2.4,aerobic,microbial_enzymatic,yes,27.3,marine_aquatic,filler,60.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,large
14.0,89.0,5.0,47,37.6,2.4,aerobic,microbial_enzymatic,yes,27.3,marine_aquatic,filler,60.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,large
21.0,99.0,5.0,47,37.6,2.4,aerobic,microbial_enzymatic,yes,27.3,marine_aquatic,filler,60.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,large
28.0,99.0,5.0,47,37.6,2.4,aerobic,microbial_enzymatic,yes,27.3,marine_aquatic,filler,60.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,large
7.0,33.0,5.0,48,28.2,1.8,aerobic,microbial_enzymatic,yes,27.3,marine_aquatic,filler,70.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,large
14.0,99.0,5.0,48,28.2,1.8,aerobic,microbial_enzymatic,yes,27.3,marine_aquatic,filler,70.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,large
21.0,99.0,5.0,48,28.2,1.8,aerobic,microbial_enzymatic,yes,27.3,marine_aquatic,filler,70.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,large
28.0,99.0,5.0,48,28.2,1.8,aerobic,microbial_enzymatic,yes,27.3,marine_aquatic,filler,70.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,large
29.0,0.0,6.0,5,99.0,1.0,aerobic,surface,no,20.0,soil,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,sheets,fungi_dominated,large
58.0,1.0,6.0,5,99.0,1.0,aerobic,surface,no,20.0,soil,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,sheets,fungi_dominated,large
103.0,1.0,6.0,5,99.0,1.0,aerobic,surface,no,20.0,soil,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,sheets,fungi_dominated,large
176.0,1.0,6.0,5,99.0,1.0,aerobic,surface,no,20.0,soil,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,sheets,fungi_dominated,large
354.0,2.0,6.0,5,99.0,1.0,aerobic,surface,no,20.0,soil,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,sheets,fungi_dominated,large
29.0,0.0,6.0,6,79.2,0.8,aerobic,surface,yes,20.0,soil,filler,20.0,not_applicable,0.0,not_applicable,0.0,sheets,fungi_dominated,large
58.0,1.0,6.0,6,79.2,0.8,aerobic,surface,yes,20.0,soil,filler,20.0,not_applicable,0.0,not_applicable,0.0,sheets,fungi_dominated,large
103.0,2.0,6.0,6,79.2,0.8,aerobic,surface,yes,20.0,soil,filler,20.0,not_applicable,0.0,not_applicable,0.0,sheets,fungi_dominated,large
177.0,3.0,6.0,6,79.2,0.8,aerobic,surface,yes,20.0,soil,filler,20.0,not_applicable,0.0,not_applicable,0.0,sheets,fungi_dominated,large
354.0,6.0,6.0,6,79.2,0.8,aerobic,surface,yes,20.0,soil,filler,20.0,not_applicable,0.0,not_applicable,0.0,sheets,fungi_dominated,large
29.0,1.0,6.0,7,49.5,0.5,aerobic,surface,yes,20.0,soil,filler,50.0,not_applicable,0.0,not_applicable,0.0,sheets,fungi_dominated,large
58.0,3.0,6.0,7,49.5,0.5,aerobic,surface,yes,20.0,soil,filler,50.0,not_applicable,0.0,not_applicable,0.0,sheets,fungi_dominated,large
102.0,4.0,6.0,7,49.5,0.5,aerobic,surface,yes,20.0,soil,filler,50.0,not_applicable,0.0,not_applicable,0.0,sheets,fungi_dominated,large
177.0,6.0,6.0,7,49.5,0.5,aerobic,surface,yes,20.0,soil,filler,50.0,not_applicable,0.0,not_applicable,0.0,sheets,fungi_dominated,large
1.0,0.0,9.0,1,94.0,6.0,aerobic,microbial_enzymatic,no,55.0,compost_organic_fertilizer,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,lab
3.0,2.0,9.0,1,94.0,6.0,aerobic,microbial_enzymatic,no,55.0,compost_organic_fertilizer,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,lab
4.0,3.0,9.0,1,94.0,6.0,aerobic,microbial_enzymatic,no,55.0,compost_organic_fertilizer,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,lab
6.0,4.0,9.0,1,94.0,6.0,aerobic,microbial_enzymatic,no,55.0,compost_organic_fertilizer,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,lab
8.0,5.0,9.0,1,94.0,6.0,aerobic,microbial_enzymatic,no,55.0,compost_organic_fertilizer,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,lab
11.0,6.0,9.0,1,94.0,6.0,aerobic,microbial_enzymatic,no,55.0,compost_organic_fertilizer,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,lab
14.0,8.0,9.0,1,94.0,6.0,aerobic,microbial_enzymatic,no,55.0,compost_organic_fertilizer,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,lab
20.0,10.0,9.0,1,94.0,6.0,aerobic,microbial_enzymatic,no,55.0,compost_organic_fertilizer,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,lab
1.0,95.0,9.0,4,75.2,4.8,aerobic,other,yes,55.0,compost_organic_fertilizer,plasticizer,20.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,lab
2.0,93.0,9.0,4,75.2,4.8,aerobic,other,yes,55.0,compost_organic_fertilizer,plasticizer,20.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,lab
6.0,85.0,9.0,4,75.2,4.8,aerobic,other,yes,55.0,compost_organic_fertilizer,plasticizer,20.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,lab
5.0,90.0,9.0,4,75.2,4.8,aerobic,other,yes,55.0,compost_organic_fertilizer,plasticizer,20.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,lab
8.0,83.0,9.0,4,75.2,4.8,aerobic,other,yes,55.0,compost_organic_fertilizer,plasticizer,20.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,lab
11.0,82.0,9.0,4,75.2,4.8,aerobic,other,yes,55.0,compost_organic_fertilizer,plasticizer,20.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,lab
14.0,80.0,9.0,4,75.2,4.8,aerobic,other,yes,55.0,compost_organic_fertilizer,plasticizer,20.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,lab
19.0,79.0,9.0,4,75.2,4.8,aerobic,other,yes,55.0,compost_organic_fertilizer,plasticizer,20.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,lab
0.0,94.0,9.0,8,75.2,4.8,aerobic,other,yes,55.0,compost_organic_fertilizer,not_applicable,0.0,plasticizer,20.0,not_applicable,0.0,films,bacteria_dominated,lab
2.0,91.0,9.0,8,75.2,4.8,aerobic,other,yes,55.0,compost_organic_fertilizer,not_applicable,0.0,plasticizer,20.0,not_applicable,0.0,films,bacteria_dominated,lab
5.0,91.0,9.0,8,75.2,4.8,aerobic,other,yes,55.0,compost_organic_fertilizer,not_applicable,0.0,plasticizer,20.0,not_applicable,0.0,films,bacteria_dominated,lab
6.0,84.0,9.0,8,75.2,4.8,aerobic,other,yes,55.0,compost_organic_fertilizer,not_applicable,0.0,plasticizer,20.0,not_applicable,0.0,films,bacteria_dominated,lab
8.0,83.0,9.0,8,75.2,4.8,aerobic,other,yes,55.0,compost_organic_fertilizer,not_applicable,0.0,plasticizer,20.0,not_applicable,0.0,films,bacteria_dominated,lab
11.0,82.0,9.0,8,75.2,4.8,aerobic,other,yes,55.0,compost_organic_fertilizer,not_applicable,0.0,plasticizer,20.0,not_applicable,0.0,films,bacteria_dominated,lab
14.0,80.0,9.0,8,75.2,4.8,aerobic,other,yes,55.0,compost_organic_fertilizer,not_applicable,0.0,plasticizer,20.0,not_applicable,0.0,films,bacteria_dominated,lab
19.0,79.0,9.0,8,75.2,4.8,aerobic,other,yes,55.0,compost_organic_fertilizer,not_applicable,0.0,plasticizer,20.0,not_applicable,0.0,films,bacteria_dominated,lab
0.0,1.0,10.0,8,28.16,3.84,aerobic,microbial_enzymatic,yes,37.0,laboratory_mineral_media,crosslinker_polymer_modifier,59.5,plasticizer,8.0,crosslinker,0.5,other,bacteria_dominated,lab
0.0,12.0,10.0,8,28.16,3.84,aerobic,microbial_enzymatic,yes,37.0,laboratory_mineral_media,crosslinker_polymer_modifier,59.5,plasticizer,8.0,crosslinker,0.5,other,bacteria_dominated,lab
1.0,21.0,10.0,8,28.16,3.84,aerobic,microbial_enzymatic,yes,37.0,laboratory_mineral_media,crosslinker_polymer_modifier,59.5,plasticizer,8.0,crosslinker,0.5,other,bacteria_dominated,lab
1.0,27.0,10.0,8,28.16,3.84,aerobic,microbial_enzymatic,yes,37.0,laboratory_mineral_media,crosslinker_polymer_modifier,59.5,plasticizer,8.0,crosslinker,0.5,other,bacteria_dominated,lab
2.0,34.0,10.0,8,28.16,3.84,aerobic,microbial_enzymatic,yes,37.0,laboratory_mineral_media,crosslinker_polymer_modifier,59.5,plasticizer,8.0,crosslinker,0.5,other,bacteria_dominated,lab
2.0,39.0,10.0,8,28.16,3.84,aerobic,microbial_enzymatic,yes,37.0,laboratory_mineral_media,crosslinker_polymer_modifier,59.5,plasticizer,8.0,crosslinker,0.5,other,bacteria_dominated,lab
3.0,42.0,10.0,8,28.16,3.84,aerobic,microbial_enzymatic,yes,37.0,laboratory_mineral_media,crosslinker_polymer_modifier,59.5,plasticizer,8.0,crosslinker,0.5,other,bacteria_dominated,lab
3.0,45.0,10.0,8,28.16,3.84,aerobic,microbial_enzymatic,yes,37.0,laboratory_mineral_media,crosslinker_polymer_modifier,59.5,plasticizer,8.0,crosslinker,0.5,other,bacteria_dominated,lab
4.0,46.0,10.0,8,28.16,3.84,aerobic,microbial_enzymatic,yes,37.0,laboratory_mineral_media,crosslinker_polymer_modifier,59.5,plasticizer,8.0,crosslinker,0.5,other,bacteria_dominated,lab
60.0,1.0,11.0,1,96.5,3.5,aerobic,microbial_enzymatic,no,23.0,compost_organic_fertilizer,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,other,bacteria_dominated,lab
120.0,4.0,11.0,1,96.5,3.5,aerobic,microbial_enzymatic,no,23.0,compost_organic_fertilizer,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,other,bacteria_dominated,lab
179.0,7.0,11.0,1,96.5,3.5,aerobic,microbial_enzymatic,no,23.0,compost_organic_fertilizer,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,other,bacteria_dominated,lab
61.0,8.0,11.0,2,91.6,3.3,aerobic,microbial_enzymatic,yes,23.0,compost_organic_fertilizer,plasticizer,5.0,nucleating_agent,0.1,not_applicable,0.0,other,bacteria_dominated,lab
121.0,10.0,11.0,2,91.6,3.3,aerobic,microbial_enzymatic,yes,23.0,compost_organic_fertilizer,plasticizer,5.0,nucleating_agent,0.1,not_applicable,0.0,other,bacteria_dominated,lab
181.0,11.0,11.0,2,91.6,3.3,aerobic,microbial_enzymatic,yes,23.0,compost_organic_fertilizer,plasticizer,5.0,nucleating_agent,0.1,not_applicable,0.0,other,bacteria_dominated,lab
52.0,0.0,12.0,1,97.0,3.0,aerobic,hydrolysis,no,29.0,soil,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,sheets,bacteria_dominated,large
54.0,0.0,12.0,1,97.0,3.0,aerobic,hydrolysis,no,29.0,soil,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,sheets,bacteria_dominated,large
56.0,0.0,12.0,1,97.0,3.0,aerobic,hydrolysis,no,29.0,soil,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,sheets,bacteria_dominated,large
58.0,0.0,12.0,1,97.0,3.0,aerobic,hydrolysis,no,29.0,soil,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,sheets,bacteria_dominated,large
61.0,0.0,12.0,1,97.0,3.0,aerobic,hydrolysis,no,29.0,soil,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,sheets,bacteria_dominated,large
63.0,0.0,12.0,1,97.0,3.0,aerobic,hydrolysis,no,29.0,soil,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,sheets,bacteria_dominated,large
65.0,0.0,12.0,1,97.0,3.0,aerobic,hydrolysis,no,29.0,soil,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,sheets,bacteria_dominated,large
67.0,0.0,12.0,1,97.0,3.0,aerobic,hydrolysis,no,29.0,soil,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,sheets,bacteria_dominated,large
69.0,0.0,12.0,1,97.0,3.0,aerobic,hydrolysis,no,29.0,soil,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,sheets,bacteria_dominated,large
71.0,0.0,12.0,1,97.0,3.0,aerobic,hydrolysis,no,29.0,soil,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,sheets,bacteria_dominated,large
74.0,0.0,12.0,1,97.0,3.0,aerobic,hydrolysis,no,29.0,soil,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,sheets,bacteria_dominated,large
76.0,0.0,12.0,1,97.0,3.0,aerobic,hydrolysis,no,29.0,soil,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,sheets,bacteria_dominated,large
78.0,1.0,12.0,1,97.0,3.0,aerobic,hydrolysis,no,29.0,soil,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,sheets,bacteria_dominated,large
80.0,1.0,12.0,1,97.0,3.0,aerobic,hydrolysis,no,29.0,soil,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,sheets,bacteria_dominated,large
82.0,1.0,12.0,1,97.0,3.0,aerobic,hydrolysis,no,29.0,soil,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,sheets,bacteria_dominated,large
84.0,1.0,12.0,1,97.0,3.0,aerobic,hydrolysis,no,29.0,soil,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,sheets,bacteria_dominated,large
87.0,1.0,12.0,1,97.0,3.0,aerobic,hydrolysis,no,29.0,soil,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,sheets,bacteria_dominated,large
89.0,1.0,12.0,1,97.0,3.0,aerobic,hydrolysis,no,29.0,soil,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,sheets,bacteria_dominated,large
91.0,1.0,12.0,1,97.0,3.0,aerobic,hydrolysis,no,29.0,soil,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,sheets,bacteria_dominated,large
93.0,1.0,12.0,1,97.0,3.0,aerobic,hydrolysis,no,29.0,soil,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,sheets,bacteria_dominated,large
95.0,1.0,12.0,1,97.0,3.0,aerobic,hydrolysis,no,29.0,soil,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,sheets,bacteria_dominated,large
97.0,1.0,12.0,1,97.0,3.0,aerobic,hydrolysis,no,29.0,soil,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,sheets,bacteria_dominated,large
100.0,2.0,12.0,1,97.0,3.0,aerobic,hydrolysis,no,29.0,soil,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,sheets,bacteria_dominated,large
102.0,2.0,12.0,1,97.0,3.0,aerobic,hydrolysis,no,29.0,soil,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,sheets,bacteria_dominated,large
104.0,2.0,12.0,1,97.0,3.0,aerobic,hydrolysis,no,29.0,soil,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,sheets,bacteria_dominated,large
106.0,2.0,12.0,1,97.0,3.0,aerobic,hydrolysis,no,29.0,soil,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,sheets,bacteria_dominated,large
108.0,2.0,12.0,1,97.0,3.0,aerobic,hydrolysis,no,29.0,soil,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,sheets,bacteria_dominated,large
111.0,2.0,12.0,1,97.0,3.0,aerobic,hydrolysis,no,29.0,soil,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,sheets,bacteria_dominated,large
